,Borough,Neighborhood,Category,ID,Name
4270,Brooklyn,Remsen Village,4505314df964a520e7381fe3,Footprints Cafe,Caribbean Restaurant
4271,Brooklyn,Remsen Village,4d8e436cca75b60c194afba8,Golden Krust Caribbean Bakery and Grill,Caribbean Restaurant
4272,Brooklyn,Remsen Village,505b7783e4b07c8ee4116706,Fun City,Seafood Restaurant
4273,Brooklyn,Remsen Village,4ef520a36c25074226ff0101,Golden Krust Caribbean Bakery and Grill,Caribbean Restaurant
4274,Brooklyn,Remsen Village,4bd32b83462cb71358b4dd07,McDonald's,Fast Food Restaurant
4275,Brooklyn,Remsen Village,4e72a0e5aeb74a608a8735ec,Silver Krust  Restaurant,Caribbean Restaurant
4276,Brooklyn,Remsen Village,4ed30bce02d5feaa1f657f21,Golden Krust Caribbean Bakery and Grill,Caribbean Restaurant
4277,Brooklyn,Remsen Village,4bcbb2ca511f9521c70cb2c7,Wendy's,Fast Food Restaurant
4278,Brooklyn,Remsen Village,4d4df8edea2760fc7833642d,Burger King,Fast Food Restaurant
4279,Brooklyn,Remsen Village,57c738f4498efbcf1a4471b1,Arashi Sushi,Asian Restaurant
4280,Brooklyn,Remsen Village,4f3243b019836c91c7c67737,Zheng Chinese Restaurant,Chinese Restaurant
4281,Brooklyn,Remsen Village,4cbdab3f43ec6dcbf554b831,Linda's Restaurant,Caribbean Restaurant
4282,Brooklyn,Remsen Village,4bd7855209ecb7131122477c,McDonald's,Fast Food Restaurant
4283,Brooklyn,Remsen Village,4bd4b3bd29eb9c74f13092e1,Tai Lai Chinese Food,Chinese Restaurant
4284,Brooklyn,Remsen Village,4e63d2867d8b85408a4328cc,Chopsticks Chinese Restaurant,Chinese Restaurant
4285,Brooklyn,Remsen Village,4e75e24952b1c8e519a371ce,Nanni Juice Bar,Vegetarian / Vegan Restaurant
4286,Brooklyn,Remsen Village,5bd3abae0d8a0f0039b2bd88,Stop And Chill,Mexican Restaurant
4287,Brooklyn,Remsen Village,4d0bdeaeadf0a143dd32857c,House Of Chen,Chinese Restaurant
4288,Brooklyn,Remsen Village,4e35b780d1649e45e3d4943b,House Of Lin Chinese Restaurant,Chinese Restaurant
4289,Brooklyn,Remsen Village,55b17dd8498e8c4496cbb49f,PIZZA 57,Italian Restaurant
4290,Brooklyn,New Lots,4b770e13f964a5209f782ee3,White Castle,Fast Food Restaurant
4291,Brooklyn,New Lots,4c0c4f79bbc676b036f74cd5,Flava II Restaurant & Bakery,Caribbean Restaurant
4292,Brooklyn,New Lots,5c3a9ea3898bdc002de7b375,Popeyes Louisiana Kitchen,Fast Food Restaurant
4293,Brooklyn,New Lots,4c708fb4d97fa14314adf6ca,McDonald's,Fast Food Restaurant
4294,Brooklyn,New Lots,4ba11277f964a520fd9437e3,Checkers,Fast Food Restaurant
4295,Brooklyn,New Lots,4bd30bf6b221c9b699b2d8d0,Golden Krust Caribbean Bakery and Grill,Caribbean Restaurant
4296,Brooklyn,New Lots,4bdf68d2e75c0f470c22cb03,Burger King,Fast Food Restaurant
4297,Brooklyn,New Lots,4ba3afd9f964a520625438e3,Wendy's,Fast Food Restaurant
4298,Brooklyn,New Lots,4bc5ee81db8fa593846e9b37,Island Pot Restaurant,Caribbean Restaurant
4299,Brooklyn,New Lots,4e21c41745dd950bb028675d,Lechonera 2 Restaurant,Spanish Restaurant
4300,Brooklyn,New Lots,4f7a7470e4b006539a9a7a20,Crown Fried Chicken,Fast Food Restaurant
4301,Brooklyn,New Lots,4ea1cb859adff6343962554d,Sung Hing Restaurant,Asian Restaurant
4302,Brooklyn,New Lots,4c818737d8086dcb1c0f6e52,Wah On,Chinese Restaurant
4303,Brooklyn,New Lots,4e8b980329c22b68aaee3ef8,Shun Hong Chinese Restaurant,Chinese Restaurant
4304,Brooklyn,Paerdegat Basin,4c1843941436a593e12e8d75,De Islands Caribbean Resturant,Caribbean Restaurant
4305,Brooklyn,Paerdegat Basin,5324a973498e4a9ae2e3bc77,Chloe's Restaurant and Lounge,Caribbean Restaurant
4306,Brooklyn,Paerdegat Basin,4c4336bc520fa5931448ccac,Burger King,Fast Food Restaurant
4307,Brooklyn,Paerdegat Basin,4baebdcef964a520ebd33be3,Bamboo Garden,Caribbean Restaurant
4308,Brooklyn,Paerdegat Basin,4cb39fba6c26952153f9b9d9,Dougie's Jamaican Cuisine,Caribbean Restaurant
4309,Brooklyn,Paerdegat Basin,4bf49b526a31d13a0608962e,Double Dragon Chinese Food,Asian Restaurant
4310,Brooklyn,Paerdegat Basin,4d4dadd04aa3a093c4c145ae,Yi Hong,Chinese Restaurant
4311,Brooklyn,Mill Basin,4c267153b012b71350e30893,Landi's Pork Store,Italian Restaurant
4312,Brooklyn,Mill Basin,4ba27a3af964a5208efc37e3,Gourmet Grill,American Restaurant
4313,Brooklyn,Mill Basin,4d7fc91f95c1a143260eecf2,Yoshi,Japanese Restaurant
4314,Brooklyn,Mill Basin,53cb315f498e5a7d7afbf60a,Lima Peruvian Restaurant,Peruvian Restaurant
4315,Brooklyn,Mill Basin,5395d3db498ea90b2e653dd4,Chipotle Mexican Grill,Mexican Restaurant
4316,Brooklyn,Mill Basin,4bafe030f964a52023283ce3,Glen Terrace,Restaurant
4317,Brooklyn,Mill Basin,4bfc3f24b5cd2d7fc34931fb,Sosaku,Japanese Restaurant
4318,Brooklyn,Mill Basin,4ee01ae9f7903c92cd2e0c6a,ChinaTokyo,Chinese Restaurant
4319,Brooklyn,Mill Basin,4c2bbd1b2219c9288312a548,Pastosa Ravioli,Italian Restaurant
4320,Brooklyn,Mill Basin,4b6b21aff964a520e0f42be3,Golden Krust Caribbean Bakery and Grill,Caribbean Restaurant
4321,Brooklyn,Mill Basin,5698109e498eb4e676c57b75,Dolce Vita Restaurant & Bar,Italian Restaurant
4322,Brooklyn,Mill Basin,4dc9eade8130b9ff0c2ff086,Paco's Tacos,Mexican Restaurant
4323,Brooklyn,Mill Basin,4e25fae981300e926f446900,Empire Grill,Middle Eastern Restaurant
4324,Brooklyn,Mill Basin,4c6f173fd274b60c7ea2d50d,Asian Fusion,Sushi Restaurant
4325,Brooklyn,Mill Basin,4e4d020fbd413c4cc66df2a9,Sushiyama,Sushi Restaurant
4326,Queens,Jamaica Hills,4c0eeb0415c2ef3bad541b08,Genesis #1,Caribbean Restaurant
4327,Queens,Jamaica Hills,4bad49a0f964a52041423be3,Annam Brahma,Indian Restaurant
4328,Queens,Jamaica Hills,4f63e9e3e4b087553c66fc74,King Kabab,Halal Restaurant
4329,Queens,Jamaica Hills,4bce1e93cc8cd13a37c8c3cf,Jamaican Flavors,Caribbean Restaurant
4330,Queens,Jamaica Hills,56153d98498ea3c98dd59e71,Don Nico's,Mexican Restaurant
4331,Queens,Jamaica Hills,4c321d0566e40f4791f5c58b,Jennifer's Restaurant,Latin American Restaurant
4332,Queens,Jamaica Hills,4c434b2bd691c9b6ef8f8f0a,Sagar Restaurant,Indian Restaurant
4333,Queens,Jamaica Hills,533f632d498eb244ee84d97e,Spicy Lanka,Sri Lankan Restaurant
4334,Queens,Jamaica Hills,4ce49482e571a09332bc8587,Sagar Chinese,Chinese Restaurant
4335,Queens,Jamaica Hills,51cd0030498e1874e3954776,Amina Thai,Thai Restaurant
4336,Queens,Jamaica Hills,4be45d8acf200f471bdb113c,Smile of the Beyond,Vegetarian / Vegan Restaurant
4337,Queens,Jamaica Hills,4bf36cd72d62952118f85f58,Para Ti Colombia Con Sabor,Colombian Restaurant
4338,Queens,Jamaica Hills,4c3cdb46b169c9b632484668,Burgundy's Cafe,Southern / Soul Food Restaurant
4339,Queens,Jamaica Hills,4b92dacbf964a520d52134e3,White Castle,Fast Food Restaurant
4340,Queens,Jamaica Hills,5a74e9b8a4c39c7583d2c6aa,Chipotle Mexican Grill,Mexican Restaurant
4341,Queens,Jamaica Hills,50f5979fe4b0ff6d3603e506,PP Boy Japan Teriyaki & Sushi,Japanese Restaurant
4342,Queens,Jamaica Hills,4cd604c67da9a35de25dedb9,Yummy Fried Chicken,Fast Food Restaurant
4343,Queens,Jamaica Hills,4cc08b0900d83704ed474b5c,Sybil's Bakery,Indian Restaurant
4344,Queens,Jamaica Hills,5b88e368c62b49002cec3d8e,Boston Market,American Restaurant
4345,Queens,Jamaica Hills,5aef90f3b9b37b002ceb20d4,Panda Express,Chinese Restaurant
4346,Queens,Jamaica Hills,4c22a0bc9085d13a53af86cc,Asian Food Ltd.,Filipino Restaurant
4347,Queens,Jamaica Hills,4f7b5496e4b00fc6db82af50,KFC,Fast Food Restaurant
4348,Queens,Jamaica Hills,4ce2929278ddf04d207db198,Applebee's Grill + Bar,American Restaurant
4349,Queens,Jamaica Hills,4c3aaa4916cb2d7fd8b801a9,Crown Fried Chicken,Southern / Soul Food Restaurant
4350,Queens,Jamaica Hills,4bfed9734e5d0f4787417d1f,Checkers,Fast Food Restaurant
4351,Queens,Jamaica Hills,4bbbb12e2d9ea5939abe9fce,Para Ti Colombia Restaurant,Colombian Restaurant
4352,Queens,Jamaica Hills,4c953d1658d4b60c8c923029,El Palacio del Taco,Mexican Restaurant
4353,Queens,Utopia,4c3d08b97c1ee21e80738d71,Tienda Vieja,South American Restaurant
4354,Queens,Utopia,4b6740aaf964a520fb432be3,Bakhter Afghan Halal Kababs,Afghan Restaurant
4355,Queens,Utopia,4b453b0ff964a520a20826e3,Arby's,Fast Food Restaurant
4356,Queens,Utopia,5501cbe6498e4f463c238485,Nikko Hibachi,Japanese Restaurant
4357,Queens,Utopia,5668bf1e498e91442207d2dc,umi sushi,Restaurant
4358,Queens,Utopia,4b368ed8f964a520f53725e3,Acquista Trattoria,Italian Restaurant
4359,Queens,Utopia,4b6f3283f964a520ace32ce3,Izumi Japanese Restaurant,Japanese Restaurant
4360,Queens,Utopia,4c303781452620a1d0e61e0f,Yummy Taco,Mexican Restaurant
4361,Queens,Utopia,4b59ee72f964a520d3a128e3,Cafe Muscat,Middle Eastern Restaurant
4362,Queens,Utopia,4b92cda9f964a520531d34e3,Green Lotus Asian Cuisine,Asian Restaurant
4363,Queens,Utopia,4d7926de930ef04da310c24f,Tokyo Hibachi Steak House & Sushi,Japanese Restaurant
4364,Queens,Utopia,4b817770f964a520ffa730e3,Futigi Japanese Cuisine,Japanese Restaurant
4365,Queens,Utopia,567c9683498ea7d84c364d8c,I Chopsticks,Chinese Restaurant
4366,Queens,Utopia,4ce1a341eae02c0f8ec7b726,A Taste of China,Chinese Restaurant
4367,Queens,Utopia,4c563940b7a31b8d6cb44dda,Taipan Fusion Restaurant and Hookah Lounge,Chinese Restaurant
4368,Queens,Utopia,4dc9923322717adb0377893e,Nolbu,Korean Restaurant
4369,Queens,Utopia,5a4d278d2be4251b73ac8536,Halal Munchies,Halal Restaurant
4370,Queens,Utopia,5b673ceda22db7002c311be5,Halal Boyz,Halal Restaurant
4371,Queens,Utopia,5c0aa72923a2e6002bf3010b,Shirazi Cafe,Afghan Restaurant
4372,Queens,Utopia,4c086416009a0f47eb21e6bf,King Wok,Chinese Restaurant
4373,Queens,Utopia,4e68fc681f6eb06ee88a2313,Lasova Grill,Eastern European Restaurant
4374,Queens,Utopia,56807ac0498e78a8fdcc5941,I Chopsticks,Cantonese Restaurant
4375,Queens,Utopia,4ba6b23ef964a5209e6939e3,Tuang Thong,Thai Restaurant
4376,Queens,Pomonok,4b89a0b6f964a520724732e3,The Oneness-Fountain-Heart,Vegetarian / Vegan Restaurant
4377,Queens,Pomonok,4c3d08b97c1ee21e80738d71,Tienda Vieja,South American Restaurant
4378,Queens,Pomonok,4b5f69e0f964a520ebb829e3,Queens Health Emporium,Restaurant
4379,Queens,Pomonok,4b6740aaf964a520fb432be3,Bakhter Afghan Halal Kababs,Afghan Restaurant
4380,Queens,Pomonok,4b817770f964a520ffa730e3,Futigi Japanese Cuisine,Japanese Restaurant
4381,Queens,Pomonok,4bad4b36f964a520f6423be3,Eastern Chinese,Chinese Restaurant
4382,Queens,Pomonok,5a4d278d2be4251b73ac8536,Halal Munchies,Halal Restaurant
4383,Queens,Pomonok,4dc9923322717adb0377893e,Nolbu,Korean Restaurant
4384,Queens,Pomonok,4ce1a341eae02c0f8ec7b726,A Taste of China,Chinese Restaurant
4385,Queens,Pomonok,5044017ae4b07118818cfb2f,Melody Restaurant,Middle Eastern Restaurant
4386,Queens,Astoria Heights,4b491ca9f964a520586626e3,Loukoumi Taverna,Greek Restaurant
4387,Queens,Astoria Heights,4f048814f9ab88b0c268dda3,Antonio's Kitchen,Italian Restaurant
4388,Queens,Astoria Heights,4b494398f964a520d96b26e3,Porto Bello Pizza and Restaurant,Italian Restaurant
4389,Queens,Astoria Heights,51d81d9e5019b8b339258089,Xing Chef,Chinese Restaurant
4390,Queens,Astoria Heights,41366280f964a520cd1a1fe3,Central Lounge,Sushi Restaurant
4391,Queens,Astoria Heights,4af4e590f964a52049f721e3,Forno Siciliano,Italian Restaurant
4392,Queens,Astoria Heights,4f3234e019836c91c7c0a983,Chop Sticks Chinese,Chinese Restaurant
4393,Queens,Astoria Heights,4e4e5b26bd4101d0d7a86541,Sergio's Pizzeria & Gourmet Eatery,Italian Restaurant
4394,Queens,Astoria Heights,4f32aa2919836c91c7edc803,Hollywood and Distr,Fast Food Restaurant
4395,Queens,Astoria Heights,50df9797e4b0454c60194293,Estia,Greek Restaurant
4396,Queens,Astoria Heights,4c2e8df2213c2d7f94742f5d,Tikka Grill,Indian Restaurant
4397,Queens,Astoria Heights,4cf2caeb899c6ea8c348f8c1,Ammos,Greek Restaurant
4398,Queens,Astoria Heights,5b8099d125ecca002c526c8e,Salotto,Restaurant
4399,Bronx,Claremont Village,4bb794d41261d13a2583e798,Golden Krust Caribbean Bakery and Grill,Caribbean Restaurant
4400,Bronx,Claremont Village,4c6d654f65eda093577b4ed0,McDonald's,Fast Food Restaurant
4401,Bronx,Concourse Village,5956be26123a195de6701c2b,Porto Salvo,Italian Restaurant
4402,Bronx,Concourse Village,4b46a46ef964a5201d2626e3,Xochimilco Family Restaurant,Mexican Restaurant
4403,Bronx,Concourse Village,4eb135c849013eafe65c25af,Sheridan Market,American Restaurant
4404,Bronx,Concourse Village,551b7f75498e86c00a0ed2e1,Hungry Bird,Indian Restaurant
4405,Bronx,Concourse Village,58d3f7f79435a92450b97b0d,Chipotle Mexican Grill,Mexican Restaurant
4406,Bronx,Concourse Village,4c1010f5ce57c928f94681d2,The Feeding Tree,Caribbean Restaurant
4407,Bronx,Concourse Village,5591837d498ee4167d48bb73,Cinco de Mayo,Mexican Restaurant
4408,Bronx,Concourse Village,531285f5498e27c059004eee,El Gran Valle Restaurant,Spanish Restaurant
4409,Bronx,Concourse Village,4ab659aff964a520b17620e3,Hard Rock Cafe Yankee Stadium,Theme Restaurant
4410,Bronx,Concourse Village,4ec5889f82313b673067c51e,Brother's Seafood,Seafood Restaurant
4411,Bronx,Concourse Village,4bfd8d06f61dc9b669309fde,Tiny's Pizza & Pasta,Italian Restaurant
4412,Bronx,Concourse Village,4ce9aeae678aa093b7a0efea,Merry Land Buffet,Chinese Restaurant
4413,Bronx,Concourse Village,4d975c77647d8cfa35b4d23d,Checkers,Fast Food Restaurant
4414,Bronx,Concourse Village,4c520e0a9d642d7fd10593de,La Perla Restaurant,Mexican Restaurant
4415,Bronx,Concourse Village,4c6d654f65eda093577b4ed0,McDonald's,Fast Food Restaurant
4416,Bronx,Concourse Village,4c6daa9e06ed6dcbbe91a422,Concourse Jamaican Bakery,Caribbean Restaurant
4417,Bronx,Concourse Village,4c6008d912e5c9284b401e4c,Franco's Heroes,Restaurant
4418,Bronx,Concourse Village,506f4ac1e4b09f6bb9d4241a,Merryland Buffet,Chinese Restaurant
4419,Bronx,Concourse Village,5347f321498ebb817b37367c,K & L Jamaican Cuisines,Caribbean Restaurant
4420,Bronx,Mount Eden,4e39863dae60f589a5dc0dcb,Yoly Restaurant,Spanish Restaurant
4421,Bronx,Mount Eden,4bc3642af8219c743b05b610,Wendy's,Fast Food Restaurant
4422,Bronx,Mount Eden,4c9279dfd2e1a1439cbeca26,McDonald's,Fast Food Restaurant
4423,Bronx,Mount Eden,4cd21cee1ac7a1cd743b2392,El Nuevo Valle,Spanish Restaurant
4424,Bronx,Mount Eden,4d7fef5a9d78a35d4c11390f,Jerome's Tropical  Restaurant,Spanish Restaurant
4425,Bronx,Mount Eden,53cd51b9498e2f7c6ab52bbd,Seafood House,Seafood Restaurant
4426,Bronx,Mount Eden,5066531ee4b087b187399f45,D Angies Resturant,Latin American Restaurant
4427,Bronx,Mount Eden,4f32940619836c91c7e579dd,Sal Y Pimienta (Bar & Restaurant),Restaurant
4428,Bronx,Mount Eden,4bd68097637ba5939359f870,McDonald's,Fast Food Restaurant
4429,Bronx,Mount Eden,4ded52a2ae6052cbed0423a8,China Wang,Chinese Restaurant
4430,Bronx,Mount Eden,5611f6c6498eb64197d0dc83,Kennedy's Fried Chicken,Fast Food Restaurant
4431,Bronx,Mount Hope,4c683d197963be9a7ae9ccbc,Lechonera La Criolla,Latin American Restaurant
4432,Bronx,Mount Hope,4bcf761b41b9ef3b547af8e5,Liberato,Latin American Restaurant
4433,Bronx,Mount Hope,4c2f8b1b7cc0c9b6a1eaeb9a,Accra Resturant,African Restaurant
4434,Bronx,Mount Hope,4c0c03997e3fc928bf2ef682,White Castle,Fast Food Restaurant
4435,Bronx,Mount Hope,4cd21cee1ac7a1cd743b2392,El Nuevo Valle,Spanish Restaurant
4436,Bronx,Mount Hope,4b6bcd44f964a52001192ce3,McDonald's,Fast Food Restaurant
4437,Bronx,Mount Hope,4c20227fbd9d9521cd66983f,McDonald's,Fast Food Restaurant
4438,Bronx,Mount Hope,548f1ac3498e6a8ec9feb45f,Kennedy - Fried Chicken And Pizza,Fast Food Restaurant
4439,Bronx,Mount Hope,5066531ee4b087b187399f45,D Angies Resturant,Latin American Restaurant
4440,Bronx,Mount Hope,4bd68097637ba5939359f870,McDonald's,Fast Food Restaurant
4441,Bronx,Mount Hope,4c5c73622815c928ee19b267,Burger King,Fast Food Restaurant
4442,Bronx,Mount Hope,53cd51b9498e2f7c6ab52bbd,Seafood House,Seafood Restaurant
4443,Bronx,Mount Hope,4d7fef5a9d78a35d4c11390f,Jerome's Tropical  Restaurant,Spanish Restaurant
4444,Bronx,Mount Hope,4ca20e2354c8a1cdce4fad4b,Five Star Restaurant,American Restaurant
4445,Manhattan,Sutton Place,4b566000f964a520c00d28e3,Felidia,Italian Restaurant
4446,Manhattan,Sutton Place,42a4e380f964a520f7241fe3,Rosa Mexicano,Mexican Restaurant
4447,Manhattan,Sutton Place,543dafc4498ec747963c56ef,Muscle Maker Grill,American Restaurant
4448,Manhattan,Sutton Place,4a63bfb4f964a520b3c51fe3,Chola Eclectic Indian Cuisine,Indian Restaurant
4449,Manhattan,Sutton Place,51a6a22b498e78106663d5ff,Anassa Taverna,Mediterranean Restaurant
4450,Manhattan,Sutton Place,4af610e2f964a520bf0022e3,Scalinatella,Italian Restaurant
4451,Manhattan,Sutton Place,54b1c94a498e09d5326f68fe,amata,Italian Restaurant
4452,Manhattan,Sutton Place,4dc5d444fa76d685cdebe3f4,Roy's Fish and Sushi Market,Seafood Restaurant
4453,Manhattan,Sutton Place,4fe4fb50c2eee335e4fea69d,Moti Mahal Delux,Indian Restaurant
4454,Manhattan,Sutton Place,5483a68f498e11594c8f9d5a,Sutton Inn,American Restaurant
4455,Manhattan,Sutton Place,5697eb99498e2c0506556900,Angkor Cambodian Bistro NYC,Cambodian Restaurant
4456,Manhattan,Sutton Place,3fd66200f964a520a4e31ee3,Hillstone,American Restaurant
4457,Manhattan,Sutton Place,594165b72f97ec4d2e3b1354,Le Petit Parisien,French Restaurant
4458,Manhattan,Sutton Place,4a3ee14ef964a52085a31fe3,Maya,Latin American Restaurant
4459,Manhattan,Sutton Place,5718fc7b498ef2a4ad859eaa,Go! Go! Curry!,Japanese Curry Restaurant
4460,Manhattan,Sutton Place,5c4c9b5c82a750002cb86e70,Dig Inn,Restaurant
4461,Manhattan,Sutton Place,56a7fcb3498e6d9f0c02ca7e,Le Botaniste,Vegetarian / Vegan Restaurant
4462,Manhattan,Sutton Place,4f90a618e4b0ead1972c3da6,Tony's Di Napoli,Italian Restaurant
4463,Manhattan,Sutton Place,4afca7e0f964a520d02422e3,OBAO Midtown,Thai Restaurant
4464,Manhattan,Sutton Place,4f57f98fe4b0bd50f6bb8b31,The Kati Roll Company,Indian Restaurant
4465,Manhattan,Sutton Place,5b350a77c876c8002c4984d7,Little Tong Midtown,Chinese Restaurant
4466,Manhattan,Sutton Place,4e986ef030f87b6eacd4462e,Amali,Mediterranean Restaurant
4467,Manhattan,Sutton Place,437bc800f964a520a22a1fe3,JoJo,French Restaurant
4468,Manhattan,Sutton Place,59a0a55725fb7b0552213ca6,Zawa,Sushi Restaurant
4469,Manhattan,Sutton Place,4c2d2315e116e21e1b1a8e60,Hide-Chan Ramen,Ramen Restaurant
4470,Manhattan,Sutton Place,4e73cf3a2271ffa4e63183bd,The Smith,American Restaurant
4471,Manhattan,Sutton Place,540f96aa498e036fc47f3f0d,Totto Ramen,Ramen Restaurant
4472,Manhattan,Sutton Place,55dbb426498e7f12a5ba62c5,Vaucluse,French Restaurant
4473,Manhattan,Sutton Place,3fd66200f964a5200ae81ee3,Le Bateau Ivre,French Restaurant
4474,Queens,Hunters Point,52b470f511d2522f86497c9b,Hibino LIC,Japanese Restaurant
4475,Queens,Hunters Point,4f62afe7e4b09b9cd8b354f6,Casa Enrique,Mexican Restaurant
4476,Queens,Hunters Point,5718e217498e458de03e94c8,Takumen,Japanese Restaurant
4477,Queens,Hunters Point,5aaa996425fb7b0c681cf7ca,Bellwether,New American Restaurant
4478,Queens,Hunters Point,49cfd074f964a520ce5a1fe3,Tuk Tuk,Thai Restaurant
4479,Queens,Hunters Point,52b46aec11d2522f8646e332,Jora,Peruvian Restaurant
4480,Queens,Hunters Point,57f022f6498e95464518501a,Jackson's Eatery | Bar,American Restaurant
4481,Queens,Hunters Point,4a216706f964a520e27c1fe3,Tournesol,French Restaurant
4482,Queens,Hunters Point,463220f3f964a520fb451fe3,Manetta's Ristorante,Italian Restaurant
4483,Queens,Hunters Point,502e7165e4b0f9a2dcd8ea33,Cyclo,Vietnamese Restaurant
4484,Queens,Hunters Point,4a903faef964a520ca1620e3,Blend LIC,Latin American Restaurant
4485,Queens,Hunters Point,59df96f52e268059d806569f,Vernon Grille,Greek Restaurant
4486,Queens,Hunters Point,4a1a3f6df964a5208b7a1fe3,Bella Via,Italian Restaurant
4487,Queens,Hunters Point,5bb7e3ced48ec100398ab4fb,Dai Hachi,Japanese Restaurant
4488,Queens,Hunters Point,4bddab2effdec928edece5a1,Madera Cuban Grill & Steakhouse,Cuban Restaurant
4489,Queens,Hunters Point,5202c9d57dd2397fbeb4b1e4,Woodbines,American Restaurant
4490,Queens,Hunters Point,531b40e3498edf4676ad7ec8,Mu Ramen,Ramen Restaurant
4491,Queens,Hunters Point,558dfc74498e549b0fe95e73,Murasaki,Sushi Restaurant
4492,Queens,Hunters Point,49f5bf5ef964a520b46b1fe3,Manducatis Rustica,Italian Restaurant
4493,Queens,Hunters Point,556fb3b4498e61f524e70951,Maiella,Italian Restaurant
4494,Queens,Hunters Point,526707f211d20789b84aea4c,Blend On The Water,Latin American Restaurant
4495,Queens,Hunters Point,4b47eb5cf964a520f54326e3,SHI,Asian Restaurant
4496,Queens,Hunters Point,503fed7be4b0dd909ae48bf5,Spice,Thai Restaurant
4497,Queens,Hunters Point,5196e899498eda39050c109c,Glasserie,Mediterranean Restaurant
4498,Queens,Hunters Point,4f74ff83e4b09b101271b89b,Manducatis,Italian Restaurant
4499,Queens,Hunters Point,5112f745e4b095315641c547,Shi To Go,Asian Restaurant
4500,Queens,Hunters Point,4b527dc6f964a520ac7f27e3,LIC Market,American Restaurant
4501,Queens,Hunters Point,4ddee2ad45ddb8771607c322,Lobster Joint,Seafood Restaurant
4502,Manhattan,Turtle Bay,50fc9a88e4b04cfffaebe2cf,Sip Sak,Turkish Restaurant
4503,Manhattan,Turtle Bay,577445a4cd100bd4db96ed96,KaoruMC,Sushi Restaurant
4504,Manhattan,Turtle Bay,4b5ae93df964a520e9d928e3,Ethos,Greek Restaurant
4505,Manhattan,Turtle Bay,4e73cf3a2271ffa4e63183bd,The Smith,American Restaurant
4506,Manhattan,Turtle Bay,4fd2e2a8e4b0f961a7719aa4,Crave Fishbar,Seafood Restaurant
4507,Manhattan,Turtle Bay,49db8b67f964a520d85e1fe3,Aburiya Kinnosuke,Japanese Restaurant
4508,Manhattan,Turtle Bay,4a64fda8f964a52023c71fe3,Deux Amis,French Restaurant
4509,Manhattan,Turtle Bay,59dfff99419a9e7fcc5b5fa2,La Pecora Bianca,Italian Restaurant
4510,Manhattan,Turtle Bay,3fd66200f964a5200ae81ee3,Le Bateau Ivre,French Restaurant
4511,Manhattan,Turtle Bay,450972f5f964a5203d391fe3,Sushi Yasuda,Sushi Restaurant
4512,Manhattan,Turtle Bay,4a8489f0f964a520eafc1fe3,Alcala,Spanish Restaurant
4513,Manhattan,Turtle Bay,49ef3cedf964a5208b681fe3,Soba Totto,Soba Restaurant
4514,Manhattan,Turtle Bay,48208c8cf964a520894f1fe3,Gyu-Kaku Japanese BBQ,Japanese Restaurant
4515,Manhattan,Turtle Bay,53c5b7ad498e0b3a75ca97d0,Luke's Lobster,Seafood Restaurant
4516,Manhattan,Turtle Bay,59fcd48c464d6567ed2f5e37,The Kati Roll Company,Indian Restaurant
4517,Manhattan,Turtle Bay,5a6ea87fcad1b62a63df5d89,abaita,Kosher Restaurant
4518,Manhattan,Turtle Bay,4b3c0f0af964a5201d8125e3,Sushi You,Sushi Restaurant
4519,Manhattan,Turtle Bay,4a121817f964a52074771fe3,Avra Estiatorio,Greek Restaurant
4520,Manhattan,Turtle Bay,4c2d2315e116e21e1b1a8e60,Hide-Chan Ramen,Ramen Restaurant
4521,Manhattan,Turtle Bay,4c3fa0a8af052d7f10a67a79,Ristorante DeGrezia,Italian Restaurant
4522,Manhattan,Turtle Bay,4b2042fff964a5208f2f24e3,Pietro's,Italian Restaurant
4523,Manhattan,Turtle Bay,594165b72f97ec4d2e3b1354,Le Petit Parisien,French Restaurant
4524,Manhattan,Turtle Bay,4a5b660df964a52015bb1fe3,Amma,Indian Restaurant
4525,Manhattan,Turtle Bay,540f96aa498e036fc47f3f0d,Totto Ramen,Ramen Restaurant
4526,Manhattan,Turtle Bay,5ac3984ae57ca64be4dc6168,INDAY,Indian Restaurant
4527,Manhattan,Turtle Bay,5483a68f498e11594c8f9d5a,Sutton Inn,American Restaurant
4528,Manhattan,Turtle Bay,4b4cb455f964a520fbba26e3,Naya Express,Lebanese Restaurant
4529,Manhattan,Turtle Bay,5718fc7b498ef2a4ad859eaa,Go! Go! Curry!,Japanese Curry Restaurant
4530,Manhattan,Turtle Bay,4a9317e3f964a520c71e20e3,Tenzan,Sushi Restaurant
4531,Manhattan,Turtle Bay,50b69376e4b0dc165ed09824,The Sea Fire Grill,Seafood Restaurant
4532,Manhattan,Turtle Bay,4afca7e0f964a520d02422e3,OBAO Midtown,Thai Restaurant
4533,Manhattan,Turtle Bay,5b350a77c876c8002c4984d7,Little Tong Midtown,Chinese Restaurant
4534,Manhattan,Turtle Bay,3fd66200f964a520a4e31ee3,Hillstone,American Restaurant
4535,Manhattan,Turtle Bay,4f57f98fe4b0bd50f6bb8b31,The Kati Roll Company,Indian Restaurant
4536,Manhattan,Turtle Bay,49e79ffdf964a520e3641fe3,The Capital Grille,American Restaurant
4537,Manhattan,Turtle Bay,4b60cde0f964a52092fa29e3,Pescatore Seafood,Seafood Restaurant
4538,Manhattan,Turtle Bay,57dc24c4498e06f25a69a568,Matsunoya,Japanese Restaurant
